ScCD00067879
ScCD00024147
ScCD00013115
ScCD00013252
ScCD00008399
ScCD00013191
ScCD00024276
ScCD00023584
ScCD00094251
ScCD00024021
ScCD00011502
ScCD00024274
ScCD00013279
ScCD00013232
ScCD00094316
ScCD00013107
ScCD00012606
ScCD00023684
ScCD00010509
ScCD00093925
ScCD00023980
ScCD00012654
ScCD00023475
ScCD00024886
ScCD00008872
ScCD00023364
ScCD00008908
ScCD00067742
ScCD00009024
ScCD00009437
ScCD00094282
ScCD00012611
ScCD00009803
ScCD00009893
ScCD00012817
ScCD00013041
ScCD00012854
ScCD00024975
ScCD00012812
ScCD00024346
ScCD00011659
ScCD00025116
ScCD00013156
ScCD00024420
ScCD00023606
ScCD00023613
ScCD00012991
ScCD00023458
ScCD00009801
ScCD00023971
ScCD00067705
ScCD00008895
ScCD00023501
ScCD00009565
ScCD00008853
ScCD00013227
ScCD00012842
ScCD00024414
ScCD00024876
ScCD00011524
ScCD00024240
ScCD00067727
ScCD00012710
ScCD00024389
ScCD00024241
ScCD00008402
ScCD00025068
ScCD00025160
ScCD00025066
ScCD00024984
ScCD00009962
ScCD00025126
ScCD00013062
ScCD00023647
ScCD00023890
ScCD00335068
ScCD00013124
ScCD00094199
ScCD00094289
ScCD00010677
ScCD00008713
ScCD00010330
ScCD00011641
ScCD00025145
ScCD00067684
ScCD00024282
ScCD00010378
ScCD00012640
ScCD00012643
ScCD00012553
ScCD00013040
ScCD00067646
#N/A
#N/A
#N/A
#N/A
ScCD00067879
ScCD00024147
ScCD00013115
ScCD00013252
ScCD00008399
ScCD00013191
ScCD00024276
ScCD00023584
ScCD00094251
ScCD00024021
ScCD00011502
ScCD00024274
ScCD00013279
ScCD00013232
ScCD00094316
ScCD00013107
ScCD00012606
ScCD00023684
ScCD00010509
ScCD00093925
ScCD00023980
ScCD00012654
ScCD00023475
ScCD00024886
ScCD00008872
ScCD00023364
ScCD00008908
ScCD00067742
ScCD00009024
ScCD00009437
ScCD00094282
ScCD00012611
ScCD00009803
ScCD00009893
ScCD00012817
ScCD00013041
ScCD00012854
ScCD00024975
ScCD00012812
ScCD00024346
ScCD00011659
ScCD00025116
ScCD00013156
ScCD00024420
ScCD00023606
ScCD00023613
ScCD00012991
ScCD00023458
ScCD00009801
ScCD00023971
ScCD00067705
ScCD00008895
ScCD00023501
ScCD00009565
ScCD00008853
ScCD00013227
ScCD00012842
ScCD00024414
ScCD00024876
ScCD00011524
ScCD00024240
ScCD00067727
ScCD00012710
ScCD00024389
ScCD00024241
ScCD00008402
ScCD00025068
ScCD00025160
ScCD00025066
ScCD00024984
ScCD00009962
ScCD00025126
ScCD00013062
ScCD00023647
ScCD00023890
ScCD00335068
ScCD00013124
ScCD00094199
ScCD00094289
ScCD00010677
ScCD00008713
ScCD00010330
ScCD00011641
ScCD00025145
ScCD00067684
ScCD00024282
ScCD00010378
ScCD00012640
ScCD00012643
ScCD00012553
ScCD00013040
ScCD00067646
